comparison_id,simulation_id,reference_simulation,observable,comparison_time_key,reference_match_strategy,reference_match_key,time,time_index,elapsed_seconds,value_index,value,reference_value,signed_error,absolute_error,relative_error,unit,selection,reference_selection
ex12_mf6_nwt_moderate_same_s60,nwt_mod_s60,mf6_mod_s60,head_map_last,time_index:11,exact_time_key,time_index:11,11,11,,2344,117.6810531616211,119.26964876606907,-1.588595604447974,1.588595604447974,0.013319361806487623,m,map,map
ex12_mf6_nwt_moderate_same_s60,nwt_mod_s60,mf6_mod_s60,head_map_last,time_index:11,exact_time_key,time_index:11,11,11,,2345,117.8138198852539,119.54996249318907,-1.7361426079351645,1.7361426079351645,0.014522318298795576,m,map,map
ex12_mf6_nwt_moderate_same_s60,nwt_mod_s60,mf6_mod_s60,head_map_last,time_index:11,exact_time_key,time_index:11,11,11,,2350,117.79816436767578,119.85024350144775,-2.0520791337719686,2.0520791337719686,0.017122027238494347,m,map,map
ex12_mf6_nwt_moderate_same_s60,nwt_mod_s60,mf6_mod_s60,head_map_last,time_index:11,exact_time_key,time_index:11,11,11,,2351,117.67728424072266,119.72622018224753,-2.0489359415248742,2.0489359415248742,0.01711351062788067,m,map,map
ex12_mf6_nwt_moderate_same_s60,nwt_mod_s60,mf6_mod_s60,head_map_last,time_index:11,exact_time_key,time_index:11,11,11,,2352,117.53153228759766,119.57802518346305,-2.0464928958653985,2.0464928958653985,0.017114289123988782,m,map,map
ex12_mf6_nwt_moderate_same_s60,nwt_mod_s60,mf6_mod_s60,head_map_last,time_index:11,exact_time_key,time_index:11,11,11,,2353,117.362060546875,119.40675701769955,-2.0446964708245474,2.0446964708245474,0.017123792002168386,m,map,map
ex12_mf6_nwt_moderate_same_s60,nwt_mod_s60,mf6_mod_s60,head_map_last,time_index:11,exact_time_key,time_index:11,11,11,,2354,117.16563415527344,119.2731770679524,-2.1075429126789658,2.1075429126789658,0.01766988156505846,m,map,map
ex12_mf6_nwt_moderate_same_s60,nwt_mod_s60,mf6_mod_s60,head_map_last,time_index:11,exact_time_key,time_index:11,11,11,,2355,116.94853973388672,119.04929905460305,-2.1007593207163353,2.1007593207163353,0.017646129270805725,m,map,map
ex12_mf6_nwt_moderate_same_s60,nwt_mod_s60,mf6_mod_s60,head_map_last,time_index:11,exact_time_key,time_index:11,11,11,,2356,116.7247314453125,118.78961195167108,-2.064880506358577,2.064880506358577,0.017382669009800813,m,map,map
ex12_mf6_nwt_moderate_same_s60,nwt_mod_s60,mf6_mod_s60,head_map_last,time_index:11,exact_time_key,time_index:11,11,11,,2357,116.50769805908203,118.52387698444993,-2.016178925367896,2.016178925367896,0.017010740592230327,m,map,map
ex12_mf6_nwt_moderate_same_s60,nwt_mod_s60,mf6_mod_s60,head_map_last,time_index:11,exact_time_key,time_index:11,11,11,,2358,116.30928802490234,118.27379415264835,-1.9645061277460059,1.9645061277460059,0.016609817430990204,m,map,map
ex12_mf6_nwt_moderate_same_s60,nwt_mod_s60,mf6_mod_s60,head_map_last,time_index:11,exact_time_key,time_index:11,11,11,,2359,116.14209747314453,118.05188375511247,-1.9097862819679392,1.9097862819679392,0.016177516370086995,m,map,map
ex12_mf6_nwt_moderate_same_s60,nwt_mod_s60,mf6_mod_s60,head_map_last,time_index:11,exact_time_key,time_index:11,11,11,,2360,116.01514434814453,117.87009192381107,-1.854947575666543,1.854947575666543,0.01573722006482819,m,map,map
ex12_mf6_nwt_moderate_same_s60,nwt_mod_s60,mf6_mod_s60,head_map_last,time_index:11,exact_time_key,time_index:11,11,11,,2361,115.93616485595703,117.73951722601998,-1.803352370062953,1.803352370062953,0.015316457996011036,m,map,map
ex12_mf6_nwt_moderate_same_s60,nwt_mod_s60,mf6_mod_s60,head_map_last,time_index:11,exact_time_key,time_index:11,11,11,,2362,115.91596984863281,117.67439948207907,-1.758429633446255,1.758429633446255,0.014943179155242264,m,map,map
ex12_mf6_nwt_moderate_same_s60,nwt_mod_s60,mf6_mod_s60,head_map_last,time_index:11,exact_time_key,time_index:11,11,11,,2363,115.97359466552734,117.69692679763969,-1.723332132112347,1.723332132112347,0.014642116655053621,m,map,map
ex12_mf6_nwt_moderate_same_s60,nwt_mod_s60,mf6_mod_s60,head_map_last,time_index:11,exact_time_key,time_index:11,11,11,,2364,116.12937927246094,117.83000481088071,-1.7006255384197715,1.7006255384197715,0.014432873368284303,m,map,map
ex12_mf6_nwt_moderate_same_s60,nwt_mod_s60,mf6_mod_s60,head_map_last,time_index:11,exact_time_key,time_index:11,11,11,,2365,116.38684844970703,118.07897105004957,-1.6921226003425431,1.6921226003425431,0.014330431450197098,m,map,map
ex12_mf6_nwt_moderate_same_s60,nwt_mod_s60,mf6_mod_s60,head_map_last,time_index:11,exact_time_key,time_index:11,11,11,,2366,116.72692108154297,118.42574236563011,-1.6988212840871455,1.6988212840871455,0.014345033859633061,m,map,map
ex12_mf6_nwt_moderate_same_s60,nwt_mod_s60,mf6_mod_s60,head_map_last,time_index:11,exact_time_key,time_index:11,11,11,,2367,117.12249755859375,118.84352313938018,-1.7210255807864314,1.7210255807864314,0.014481441944194177,m,map,map
ex12_mf6_nwt_moderate_same_s60,nwt_mod_s60,mf6_mod_s60,head_map_last,time_index:11,exact_time_key,time_index:11,11,11,,2368,117.54456329345703,119.30306942076226,-1.7585061273052247,1.7585061273052247,0.014739823005754056,m,map,map
ex12_mf6_nwt_moderate_same_s60,nwt_mod_s60,mf6_mod_s60,head_map_last,time_index:11,exact_time_key,time_index:11,11,11,,2369,117.98558807373047,119.79642643568253,-1.8108383619520652,1.8108383619520652,0.015115963103659737,m,map,map
ex12_mf6_nwt_moderate_same_s60,nwt_mod_s60,mf6_mod_s60,head_map_last,time_index:11,exact_time_key,time_index:11,11,11,,2370,118.4526596069336,120.33030283395678,-1.877643227023185,1.877643227023185,0.015604076303324327,m,map,map
ex12_mf6_nwt_moderate_same_s60,nwt_mod_s60,mf6_mod_s60,head_map_last,time_index:11,exact_time_key,time_index:11,11,11,,2371,118.95186614990234,120.91065762832919,-1.9587914784268463,1.9587914784268463,0.016200321103603893,m,map,map
ex12_mf6_nwt_moderate_same_s60,nwt_mod_s60,mf6_mod_s60,head_map_last,time_index:11,exact_time_key,time_index:11,11,11,,2372,119.48213195800781,121.5365710240751,-2.054439066067289,2.054439066067289,0.016903875506413014,m,map,map
ex12_mf6_nwt_moderate_same_s60,nwt_mod_s60,mf6_mod_s60,head_map_last,time_index:11,exact_time_key,time_index:11,11,11,,2373,120.03164672851562,122.196616219472,-2.1649694909563806,2.1649694909563806,0.01771709854115742,m,map,map
ex12_mf6_nwt_moderate_same_s60,nwt_mod_s60,mf6_mod_s60,head_map_last,time_index:11,exact_time_key,time_index:11,11,11,,2374,120.60144805908203,122.89242878527531,-2.2909807261932826,2.2909807261932826,0.018642163303617468,m,map,map
ex12_mf6_nwt_moderate_same_s60,nwt_mod_s60,mf6_mod_s60,head_map_last,time_index:11,exact_time_key,time_index:11,11,11,,2375,121.18956756591797,123.62301492137412,-2.4334473554561526,2.4334473554561526,0.01968442006534024,m,map,map
ex12_mf6_nwt_moderate_same_s60,nwt_mod_s60,mf6_mod_s60,head_map_last,time_index:11,exact_time_key,time_index:11,11,11,,2376,121.79601287841797,124.38977279539289,-2.5937599169749177,2.5937599169749177,0.020851874383928326,m,map,map
ex12_mf6_nwt_moderate_same_s60,nwt_mod_s60,mf6_mod_s60,head_map_last,time_index:11,exact_time_key,time_index:11,11,11,,2377,122.4195785522461,125.19345956711655,-2.7738810148704545,2.7738810148704545,0.022156756626598127,m,map,map
ex12_mf6_nwt_moderate_same_s60,nwt_mod_s60,mf6_mod_s60,head_map_last,time_index:11,exact_time_key,time_index:11,11,11,,2378,123.05590057373047,126.03233670244403,-2.9764361287135586,2.9764361287135586,0.023616448021119958,m,map,map
ex12_mf6_nwt_moderate_same_s60,nwt_mod_s60,mf6_mod_s60,head_map_last,time_index:11,exact_time_key,time_index:11,11,11,,2379,123.70418548583984,126.90934835737391,-3.205162871534071,3.205162871534071,0.025255530132487984,m,map,map
ex12_mf6_nwt_moderate_same_s60,nwt_mod_s60,mf6_mod_s60,head_map_last,time_index:11,exact_time_key,time_index:11,11,11,,2380,124.35713195800781,127.82203940297826,-3.46490744497045,3.46490744497045,0.027107277126496212,m,map,map
ex12_mf6_nwt_moderate_same_s60,nwt_mod_s60,mf6_mod_s60,head_map_last,time_index:11,exact_time_key,time_index:11,11,11,,2381,124.99593353271484,128.7584909846104,-3.7625574518955602,3.7625574518955602,0.02922182003783558,m,map,map
ex12_mf6_nwt_moderate_same_s60,nwt_mod_s60,mf6_mod_s60,head_map_last,time_index:11,exact_time_key,time_index:11,11,11,,2382,125.60670471191406,129.70463697896275,-4.097932267048691,4.097932267048691,0.03159433897273348,m,map,map
ex12_mf6_nwt_moderate_same_s60,nwt_mod_s60,mf6_mod_s60,head_map_last,time_index:11,exact_time_key,time_index:11,11,11,,2383,126.18448638916016,130.65149147727854,-4.467005088118384,4.467005088118384,0.03419023416885552,m,map,map
ex12_mf6_nwt_moderate_same_s60,nwt_mod_s60,mf6_mod_s60,head_map_last,time_index:11,exact_time_key,time_index:11,11,11,,2384,126.72416687011719,131.56595430661733,-4.841787436500141,4.841787436500141,0.036801218537253565,m,map,map
ex12_mf6_nwt_moderate_same_s60,nwt_mod_s60,mf6_mod_s60,head_map_last,time_index:11,exact_time_key,time_index:11,11,11,,2397,129.69735717773438,134.71768967893715,-5.020332501202773,5.020332501202773,0.03726557746920516,m,map,map
ex12_mf6_nwt_moderate_same_s60,nwt_mod_s60,mf6_mod_s60,head_map_last,time_index:11,exact_time_key,time_index:11,11,11,,2398,129.69142150878906,134.45718729262813,-4.765765783839072,4.765765783839072,0.035444485191163624,m,map,map
ex12_mf6_nwt_moderate_same_s60,nwt_mod_s60,mf6_mod_s60,head_map_last,time_index:11,exact_time_key,time_index:11,11,11,,2399,129.6834716796875,134.3149677326941,-4.6314960530066,4.6314960530066,0.034482352422731746,m,map,map
ex12_mf6_nwt_moderate_same_s60,nwt_mod_s60,mf6_mod_s60,head_map_last,time_index:11,exact_time_key,time_index:11,11,11,,2400,116.75311279296875,117.92873589049942,-1.175623097530675,1.175623097530675,0.009968928172199508,m,map,map
ex12_mf6_nwt_moderate_same_s60,nwt_mod_s60,mf6_mod_s60,head_map_last,time_index:11,exact_time_key,time_index:11,11,11,,2401,116.7667236328125,117.97245533491592,-1.2057317021034208,1.2057317021034208,0.010220451025456994,m,map,map
ex12_mf6_nwt_moderate_same_s60,nwt_mod_s60,mf6_mod_s60,head_map_last,time_index:11,exact_time_key,time_index:11,11,11,,2402,116.84494018554688,118.11162599575847,-1.266685810211598,1.266685810211598,0.010724480334028137,m,map,map
ex12_mf6_nwt_moderate_same_s60,nwt_mod_s60,mf6_mod_s60,head_map_last,time_index:11,exact_time_key,time_index:11,11,11,,2403,116.99301147460938,118.35283509128125,-1.359823616671875,1.359823616671875,0.011489573660175459,m,map,map
ex12_mf6_nwt_moderate_same_s60,nwt_mod_s60,mf6_mod_s60,head_map_last,time_index:11,exact_time_key,time_index:11,11,11,,2404,117.13997650146484,118.6274664154271,-1.48748991396225,1.48748991396225,0.012539169544034088,m,map,map
ex12_mf6_nwt_moderate_same_s60,nwt_mod_s60,mf6_mod_s60,head_map_last,time_index:11,exact_time_key,time_index:11,11,11,,2405,117.25882720947266,118.87528050891876,-1.616453299446107,1.616453299446107,0.013597892619271931,m,map,map
ex12_mf6_nwt_moderate_same_s60,nwt_mod_s60,mf6_mod_s60,head_map_last,time_index:11,exact_time_key,time_index:11,11,11,,2408,117.31835174560547,119.13668426599597,-1.8183325203904985,1.8183325203904985,0.015262574509214267,m,map,map
ex12_mf6_nwt_moderate_same_s60,nwt_mod_s60,mf6_mod_s60,head_map_last,time_index:11,exact_time_key,time_index:11,11,11,,2409,117.24067687988281,119.07439788874531,-1.8337210088624971,1.8337210088624971,0.015399792410252591,m,map,map
ex12_mf6_nwt_moderate_same_s60,nwt_mod_s60,mf6_mod_s60,head_map_last,time_index:11,exact_time_key,time_index:11,11,11,,2410,117.1234359741211,119.05495772434598,-1.9315217502248885,1.9315217502248885,0.016223782588685128,m,map,map
ex12_mf6_nwt_moderate_same_s60,nwt_mod_s60,mf6_mod_s60,head_map_last,time_index:11,exact_time_key,time_index:11,11,11,,2411,116.9732437133789,118.93415006781133,-1.9609063544324243,1.9609063544324243,0.016487328099745922,m,map,map
ex12_mf6_nwt_moderate_same_s60,nwt_mod_s60,mf6_mod_s60,head_map_last,time_index:11,exact_time_key,time_index:11,11,11,,2412,116.80294036865234,118.78469918491803,-1.9817588162656818,1.9817588162656818,0.01668362027991989,m,map,map
ex12_mf6_nwt_moderate_same_s60,nwt_mod_s60,mf6_mod_s60,head_map_last,time_index:11,exact_time_key,time_index:11,11,11,,2413,116.61397552490234,118.61666579711455,-2.002690272212206,2.002690272212206,0.01688371746713625,m,map,map
ex12_mf6_nwt_moderate_same_s60,nwt_mod_s60,mf6_mod_s60,head_map_last,time_index:11,exact_time_key,time_index:11,11,11,,2414,116.40087890625,118.42762775258167,-2.026748846331671,2.026748846331671,0.017113817821006624,m,map,map
ex12_mf6_nwt_moderate_same_s60,nwt_mod_s60,mf6_mod_s60,head_map_last,time_index:11,exact_time_key,time_index:11,11,11,,2415,116.17129516601562,118.19923046476687,-2.0279352987512453,2.0279352987512453,0.017156924717506832,m,map,map
ex12_mf6_nwt_moderate_same_s60,nwt_mod_s60,mf6_mod_s60,head_map_last,time_index:11,exact_time_key,time_index:11,11,11,,2416,115.94242095947266,117.95598328763225,-2.013562328159594,2.013562328159594,0.017070455198949768,m,map,map
ex12_mf6_nwt_moderate_same_s60,nwt_mod_s60,mf6_mod_s60,head_map_last,time_index:11,exact_time_key,time_index:11,11,11,,2417,115.7268295288086,117.71817299492253,-1.991343466113932,1.991343466113932,0.016916194122379248,m,map,map
ex12_mf6_nwt_moderate_same_s60,nwt_mod_s60,mf6_mod_s60,head_map_last,time_index:11,exact_time_key,time_index:11,11,11,,2418,115.54409790039062,117.50683422691974,-1.962736326529111,1.962736326529111,0.01670316743227745,m,map,map
ex12_mf6_nwt_moderate_same_s60,nwt_mod_s60,mf6_mod_s60,head_map_last,time_index:11,exact_time_key,time_index:11,11,11,,2419,115.41334533691406,117.3408730795646,-1.9275277426505397,1.9275277426505397,0.01642673769218977,m,map,map
ex12_mf6_nwt_moderate_same_s60,nwt_mod_s60,mf6_mod_s60,head_map_last,time_index:11,exact_time_key,time_index:11,11,11,,2420,115.34416961669922,117.23247475045635,-1.8883051337571288,1.8883051337571288,0.01610735538746083,m,map,map
ex12_mf6_nwt_moderate_same_s60,nwt_mod_s60,mf6_mod_s60,head_map_last,time_index:11,exact_time_key,time_index:11,11,11,,2421,115.34351348876953,117.19272792674592,-1.8492144379763857,1.8492144379763857,0.015779259265406645,m,map,map
ex12_mf6_nwt_moderate_same_s60,nwt_mod_s60,mf6_mod_s60,head_map_last,time_index:11,exact_time_key,time_index:11,11,11,,2422,115.4188232421875,117.23382447981112,-1.815001237623619,1.815001237623619,0.015481890535236962,m,map,map
ex12_mf6_nwt_moderate_same_s60,nwt_mod_s60,mf6_mod_s60,head_map_last,time_index:11,exact_time_key,time_index:11,11,11,,2423,115.58932495117188,117.3794884612896,-1.790163510117722,1.790163510117722,0.015251076091612865,m,map,map
ex12_mf6_nwt_moderate_same_s60,nwt_mod_s60,mf6_mod_s60,head_map_last,time_index:11,exact_time_key,time_index:11,11,11,,2424,115.86668395996094,117.64508957679563,-1.7784056168346893,1.7784056168346893,0.015116700775460694,m,map,map
ex12_mf6_nwt_moderate_same_s60,nwt_mod_s60,mf6_mod_s60,head_map_last,time_index:11,exact_time_key,time_index:11,11,11,,2425,116.23526000976562,118.01757627545581,-1.7823162656901843,1.7823162656901843,0.015102125648896705,m,map,map
ex12_mf6_nwt_moderate_same_s60,nwt_mod_s60,mf6_mod_s60,head_map_last,time_index:11,exact_time_key,time_index:11,11,11,,2426,116.66979217529297,118.47303044527193,-1.8032382699789622,1.8032382699789622,0.015220664679561478,m,map,map
ex12_mf6_nwt_moderate_same_s60,nwt_mod_s60,mf6_mod_s60,head_map_last,time_index:11,exact_time_key,time_index:11,11,11,,2427,117.14454650878906,118.98595141385658,-1.8414049050675203,1.8414049050675203,0.015475817801907986,m,map,map
ex12_mf6_nwt_moderate_same_s60,nwt_mod_s60,mf6_mod_s60,head_map_last,time_index:11,exact_time_key,time_index:11,11,11,,2428,117.6301498413086,119.52638686474242,-1.8962370234338266,1.8962370234338266,0.015864589177113104,m,map,map
ex12_mf6_nwt_moderate_same_s60,nwt_mod_s60,mf6_mod_s60,head_map_last,time_index:11,exact_time_key,time_index:11,11,11,,2429,118.11947631835938,120.0863106538219,-1.9668343354625222,1.9668343354625222,0.016378505799319643,m,map,map
ex12_mf6_nwt_moderate_same_s60,nwt_mod_s60,mf6_mod_s60,head_map_last,time_index:11,exact_time_key,time_index:11,11,11,,2430,118.62516784667969,120.67764586459353,-2.0524780179138418,2.0524780179138418,0.017007938820888392,m,map,map
ex12_mf6_nwt_moderate_same_s60,nwt_mod_s60,mf6_mod_s60,head_map_last,time_index:11,exact_time_key,time_index:11,11,11,,2431,119.15571594238281,121.30863164250749,-2.15291570012468,2.15291570012468,0.017747423831053103,m,map,map
ex12_mf6_nwt_moderate_same_s60,nwt_mod_s60,mf6_mod_s60,head_map_last,time_index:11,exact_time_key,time_index:11,11,11,,2432,119.71223449707031,121.98052071570027,-2.268286218629953,2.268286218629953,0.018595479059452802,m,map,map
ex12_mf6_nwt_moderate_same_s60,nwt_mod_s60,mf6_mod_s60,head_map_last,time_index:11,exact_time_key,time_index:11,11,11,,2433,120.28245544433594,122.68138352217339,-2.3989280778374535,2.3989280778374535,0.019554132900725496,m,map,map
ex12_mf6_nwt_moderate_same_s60,nwt_mod_s60,mf6_mod_s60,head_map_last,time_index:11,exact_time_key,time_index:11,11,11,,2434,120.86812591552734,123.41340550109292,-2.5452795855655808,2.5452795855655808,0.020624012239440555,m,map,map
ex12_mf6_nwt_moderate_same_s60,nwt_mod_s60,mf6_mod_s60,head_map_last,time_index:11,exact_time_key,time_index:11,11,11,,2435,121.46759796142578,124.17571264126734,-2.7081146798415574,2.7081146798415574,0.02180873072711941,m,map,map
ex12_mf6_nwt_moderate_same_s60,nwt_mod_s60,mf6_mod_s60,head_map_last,time_index:11,exact_time_key,time_index:11,11,11,,2436,122.0792236328125,124.96799387182199,-2.8887702390094887,2.8887702390094887,0.02311608076202665,m,map,map
ex12_mf6_nwt_moderate_same_s60,nwt_mod_s60,mf6_mod_s60,head_map_last,time_index:11,exact_time_key,time_index:11,11,11,,2437,122.70134735107422,125.79031949941937,-3.0889721483451495,3.0889721483451495,0.02455651723151405,m,map,map
ex12_mf6_nwt_moderate_same_s60,nwt_mod_s60,mf6_mod_s60,head_map_last,time_index:11,exact_time_key,time_index:11,11,11,,2438,123.32789611816406,126.63895531305852,-3.3110591948944545,3.3110591948944545,0.02614566099909252,m,map,map
ex12_mf6_nwt_moderate_same_s60,nwt_mod_s60,mf6_mod_s60,head_map_last,time_index:11,exact_time_key,time_index:11,11,11,,2439,123.9553451538086,127.5143046288376,-3.558959475029013,3.558959475029013,0.027910276304986003,m,map,map
ex12_mf6_nwt_moderate_same_s60,nwt_mod_s60,mf6_mod_s60,head_map_last,time_index:11,exact_time_key,time_index:11,11,11,,2440,124.58402252197266,128.42173913266905,-3.83771661069639,3.83771661069639,0.029883699104337375,m,map,map
ex12_mf6_nwt_moderate_same_s60,nwt_mod_s60,mf6_mod_s60,head_map_last,time_index:11,exact_time_key,time_index:11,11,11,,2441,125.20514678955078,129.35697881655392,-4.151832027003138,4.151832027003138,0.03209592605661431,m,map,map
ex12_mf6_nwt_moderate_same_s60,nwt_mod_s60,mf6_mod_s60,head_map_last,time_index:11,exact_time_key,time_index:11,11,11,,2442,125.80509185791016,130.3085936364023,-4.5035017784921365,4.5035017784921365,0.0345602822716219,m,map,map
ex12_mf6_nwt_moderate_same_s60,nwt_mod_s60,mf6_mod_s60,head_map_last,time_index:11,exact_time_key,time_index:11,11,11,,2443,126.3754653930664,131.26238695171023,-4.88692155864382,4.88692155864382,0.03723017440206734,m,map,map
ex12_mf6_nwt_moderate_same_s60,nwt_mod_s60,mf6_mod_s60,head_map_last,time_index:11,exact_time_key,time_index:11,11,11,,2444,126.90884399414062,132.17449964239256,-5.265655648251936,5.265655648251936,0.039838665268251736,m,map,map
ex12_mf6_nwt_moderate_same_s60,nwt_mod_s60,mf6_mod_s60,head_map_last,time_index:11,exact_time_key,time_index:11,11,11,,2457,129.8228759765625,135.01320304990418,-5.1903270733416775,5.1903270733416775,0.03844310745981788,m,map,map
ex12_mf6_nwt_moderate_same_s60,nwt_mod_s60,mf6_mod_s60,head_map_last,time_index:11,exact_time_key,time_index:11,11,11,,2458,129.80914306640625,134.7331985082105,-4.924055441804256,4.924055441804256,0.03654671229009819,m,map,map
ex12_mf6_nwt_moderate_same_s60,nwt_mod_s60,mf6_mod_s60,head_map_last,time_index:11,exact_time_key,time_index:11,11,11,,2459,129.79635620117188,134.57835841421934,-4.782002213047463,4.782002213047463,0.0355332184862065,m,map,map
ex12_mf6_nwt_moderate_same_s60,nwt_mod_s60,mf6_mod_s60,head_map_last,time_index:11,exact_time_key,time_index:11,11,11,,2460,116.22662353515625,117.33315040041131,-1.1065268652550628,1.1065268652550628,0.009430641395708948,m,map,map
ex12_mf6_nwt_moderate_same_s60,nwt_mod_s60,mf6_mod_s60,head_map_last,time_index:11,exact_time_key,time_index:11,11,11,,2461,116.24065399169922,117.3752617030125,-1.1346077113132793,1.1346077113132793,0.00966649781948183,m,map,map
ex12_mf6_nwt_moderate_same_s60,nwt_mod_s60,mf6_mod_s60,head_map_last,time_index:11,exact_time_key,time_index:11,11,11,,2462,116.31786346435547,117.50932529026292,-1.191461825907453,1.191461825907453,0.010139295949188639,m,map,map
ex12_mf6_nwt_moderate_same_s60,nwt_mod_s60,mf6_mod_s60,head_map_last,time_index:11,exact_time_key,time_index:11,11,11,,2463,116.46031951904297,117.73924772611096,-1.2789282070679917,1.2789282070679917,0.01086237793911405,m,map,map
ex12_mf6_nwt_moderate_same_s60,nwt_mod_s60,mf6_mod_s60,head_map_last,time_index:11,exact_time_key,time_index:11,11,11,,2464,116.59630584716797,117.99183904015565,-1.3955331929876849,1.3955331929876849,0.011827370471891273,m,map,map
ex12_mf6_nwt_moderate_same_s60,nwt_mod_s60,mf6_mod_s60,head_map_last,time_index:11,exact_time_key,time_index:11,11,11,,2465,116.69982147216797,118.20773445894471,-1.507912986776745,1.507912986776745,0.012756466348658981,m,map,map
ex12_mf6_nwt_moderate_same_s60,nwt_mod_s60,mf6_mod_s60,head_map_last,time_index:11,exact_time_key,time_index:11,11,11,,2468,116.69249725341797,118.44557421259941,-1.753076959181442,1.753076959181442,0.014800696191778534,m,map,map
ex12_mf6_nwt_moderate_same_s60,nwt_mod_s60,mf6_mod_s60,head_map_last,time_index:11,exact_time_key,time_index:11,11,11,,2469,116.5869369506836,118.3678921653495,-1.7809552146659087,1.7809552146659087,0.015045931646548808,m,map,map
ex12_mf6_nwt_moderate_same_s60,nwt_mod_s60,mf6_mod_s60,head_map_last,time_index:11,exact_time_key,time_index:11,11,11,,2470,116.44093322753906,118.2714340391776,-1.8305008116385437,1.8305008116385437,0.015477116909161577,m,map,map
ex12_mf6_nwt_moderate_same_s60,nwt_mod_s60,mf6_mod_s60,head_map_last,time_index:11,exact_time_key,time_index:11,11,11,,2471,116.26117706298828,118.1292017254935,-1.8680246625052206,1.8680246625052206,0.0158134029115519,m,map,map
ex12_mf6_nwt_moderate_same_s60,nwt_mod_s60,mf6_mod_s60,head_map_last,time_index:11,exact_time_key,time_index:11,11,11,,2472,116.06184387207031,117.9674795417299,-1.9056356696595884,1.9056356696595884,0.016153906797555063,m,map,map
ex12_mf6_nwt_moderate_same_s60,nwt_mod_s60,mf6_mod_s60,head_map_last,time_index:11,exact_time_key,time_index:11,11,11,,2473,115.84780883789062,117.79418026757558,-1.9463714296849588,1.9463714296849588,0.01652349398980217,m,map,map
ex12_mf6_nwt_moderate_same_s60,nwt_mod_s60,mf6_mod_s60,head_map_last,time_index:11,exact_time_key,time_index:11,11,11,,2474,115.61595916748047,117.59893782830909,-1.9829786608286213,1.9829786608286213,0.01686221574317032,m,map,map
ex12_mf6_nwt_moderate_same_s60,nwt_mod_s60,mf6_mod_s60,head_map_last,time_index:11,exact_time_key,time_index:11,11,11,,2475,115.3721923828125,117.37722149293509,-2.0050291101225923,2.0050291101225923,0.017081926839129298,m,map,map
ex12_mf6_nwt_moderate_same_s60,nwt_mod_s60,mf6_mod_s60,head_map_last,time_index:11,exact_time_key,time_index:11,11,11,,2476,115.13533782958984,117.15334401529303,-2.018006185703186,2.018006185703186,0.017225340024777765,m,map,map
ex12_mf6_nwt_moderate_same_s60,nwt_mod_s60,mf6_mod_s60,head_map_last,time_index:11,exact_time_key,time_index:11,11,11,,2477,114.92432403564453,116.94765324220356,-2.0233292065590263,2.0233292065590263,0.01730115269922198,m,map,map
ex12_mf6_nwt_moderate_same_s60,nwt_mod_s60,mf6_mod_s60,head_map_last,time_index:11,exact_time_key,time_index:11,11,11,,2478,114.7641372680664,116.78095456432844,-2.016817296262033,2.016817296262033,0.017270087436655396,m,map,map
ex12_mf6_nwt_moderate_same_s60,nwt_mod_s60,mf6_mod_s60,head_map_last,time_index:11,exact_time_key,time_index:11,11,11,,2479,114.67925262451172,116.67720465259295,-1.9979520280812295,1.9979520280812295,0.017123756384378106,m,map,map
ex12_mf6_nwt_moderate_same_s60,nwt_mod_s60,mf6_mod_s60,head_map_last,time_index:11,exact_time_key,time_index:11,11,11,,2480,114.67948913574219,116.64931926414003,-1.9698301283978452,1.9698301283978452,0.016886769171257428,m,map,map
ex12_mf6_nwt_moderate_same_s60,nwt_mod_s60,mf6_mod_s60,head_map_last,time_index:11,exact_time_key,time_index:11,11,11,,2481,114.77178192138672,116.71001710561539,-1.9382351842286738,1.9382351842286738,0.016607273585391477,m,map,map
ex12_mf6_nwt_moderate_same_s60,nwt_mod_s60,mf6_mod_s60,head_map_last,time_index:11,exact_time_key,time_index:11,11,11,,2482,114.96412658691406,116.8741345662178,-1.9100079793037423,1.9100079793037423,0.016342435273576997,m,map,map
ex12_mf6_nwt_moderate_same_s60,nwt_mod_s60,mf6_mod_s60,head_map_last,time_index:11,exact_time_key,time_index:11,11,11,,2483,115.26882934570312,117.16047016028028,-1.8916408145771584,1.8916408145771584,0.016145725704150186,m,map,map
ex12_mf6_nwt_moderate_same_s60,nwt_mod_s60,mf6_mod_s60,head_map_last,time_index:11,exact_time_key,time_index:11,11,11,,2484,115.67616271972656,117.56449769272902,-1.8883349730024577,1.8883349730024577,0.016062119177660938,m,map,map
ex12_mf6_nwt_moderate_same_s60,nwt_mod_s60,mf6_mod_s60,head_map_last,time_index:11,exact_time_key,time_index:11,11,11,,2485,116.1552963256836,118.0588859248197,-1.9035895991361116,1.9035895991361116,0.016124068800279244,m,map,map
ex12_mf6_nwt_moderate_same_s60,nwt_mod_s60,mf6_mod_s60,head_map_last,time_index:11,exact_time_key,time_index:11,11,11,,2486,116.67498779296875,118.61404236269834,-1.939054569729592,1.939054569729592,0.016347597056007464,m,map,map
ex12_mf6_nwt_moderate_same_s60,nwt_mod_s60,mf6_mod_s60,head_map_last,time_index:11,exact_time_key,time_index:11,11,11,,2487,117.21500396728516,119.20963733950958,-1.9946333722244276,1.9946333722244276,0.016732148647879055,m,map,map
