comparison_id,simulation_id,reference_simulation,observable,comparison_time_key,reference_match_strategy,reference_match_key,time,time_index,elapsed_seconds,value_index,value,reference_value,signed_error,absolute_error,relative_error,unit,selection,reference_selection
example12_mf6_vs_nwt_different_meshes_demonstrative,nwt_demo_structured,mf6_demo_triangular,head_map_last,time_index:11,exact_time_key,time_index:11,11,11,,598,118.66686248779297,136.93142781126033,-18.264565323467366,18.264565323467366,0.13338475772444555,m,map,map
example12_mf6_vs_nwt_different_meshes_demonstrative,nwt_demo_structured,mf6_demo_triangular,head_map_last,time_index:11,exact_time_key,time_index:11,11,11,,601,134.9471435546875,153.10480671737363,-18.157663162686134,18.157663162686134,0.11859629721622375,m,map,map
example12_mf6_vs_nwt_different_meshes_demonstrative,nwt_demo_structured,mf6_demo_triangular,head_map_last,time_index:11,exact_time_key,time_index:11,11,11,,602,134.89064025878906,153.61810626360065,-18.72746600481159,18.72746600481159,0.12190923622425233,m,map,map
example12_mf6_vs_nwt_different_meshes_demonstrative,nwt_demo_structured,mf6_demo_triangular,head_map_last,time_index:11,exact_time_key,time_index:11,11,11,,603,134.7994384765625,140.03907726380166,-5.2396387872391585,5.2396387872391585,0.03741554778577179,m,map,map
example12_mf6_vs_nwt_different_meshes_demonstrative,nwt_demo_structured,mf6_demo_triangular,head_map_last,time_index:11,exact_time_key,time_index:11,11,11,,604,134.68531799316406,124.83788021447,9.847437778694058,9.847437778694058,0.0788818086447501,m,map,map
example12_mf6_vs_nwt_different_meshes_demonstrative,nwt_demo_structured,mf6_demo_triangular,head_map_last,time_index:11,exact_time_key,time_index:11,11,11,,606,134.40211486816406,126.05256103011689,8.349553838047171,8.349553838047171,0.06623866877288014,m,map,map
example12_mf6_vs_nwt_different_meshes_demonstrative,nwt_demo_structured,mf6_demo_triangular,head_map_last,time_index:11,exact_time_key,time_index:11,11,11,,607,134.24586486816406,152.7605622411309,-18.51469737296685,18.51469737296685,0.12120076740580202,m,map,map
example12_mf6_vs_nwt_different_meshes_demonstrative,nwt_demo_structured,mf6_demo_triangular,head_map_last,time_index:11,exact_time_key,time_index:11,11,11,,608,134.1073760986328,131.80263510401954,2.304740994613269,2.304740994613269,0.017486304373158786,m,map,map
example12_mf6_vs_nwt_different_meshes_demonstrative,nwt_demo_structured,mf6_demo_triangular,head_map_last,time_index:11,exact_time_key,time_index:11,11,11,,610,133.90577697753906,135.66058753584278,-1.754810558303717,1.754810558303717,0.012935301182003799,m,map,map
example12_mf6_vs_nwt_different_meshes_demonstrative,nwt_demo_structured,mf6_demo_triangular,head_map_last,time_index:11,exact_time_key,time_index:11,11,11,,611,133.86312866210938,125.53074851360248,8.3323801485069,8.3323801485069,0.06637720436761362,m,map,map
example12_mf6_vs_nwt_different_meshes_demonstrative,nwt_demo_structured,mf6_demo_triangular,head_map_last,time_index:11,exact_time_key,time_index:11,11,11,,613,133.87049865722656,126.94865235413448,6.921846303092082,6.921846303092082,0.054524771824934225,m,map,map
example12_mf6_vs_nwt_different_meshes_demonstrative,nwt_demo_structured,mf6_demo_triangular,head_map_last,time_index:11,exact_time_key,time_index:11,11,11,,614,133.88815307617188,127.81557526900087,6.072577807171001,6.072577807171001,0.047510468066122954,m,map,map
example12_mf6_vs_nwt_different_meshes_demonstrative,nwt_demo_structured,mf6_demo_triangular,head_map_last,time_index:11,exact_time_key,time_index:11,11,11,,616,133.90907287597656,142.0318605694477,-8.122787693471139,8.122787693471139,0.057189898526319956,m,map,map
example12_mf6_vs_nwt_different_meshes_demonstrative,nwt_demo_structured,mf6_demo_triangular,head_map_last,time_index:11,exact_time_key,time_index:11,11,11,,617,133.91201782226562,129.10737459762785,4.804643224637772,4.804643224637772,0.03721432055768912,m,map,map
example12_mf6_vs_nwt_different_meshes_demonstrative,nwt_demo_structured,mf6_demo_triangular,head_map_last,time_index:11,exact_time_key,time_index:11,11,11,,618,133.90338134765625,138.87702830726718,-4.973646959610932,4.973646959610932,0.035813316429889865,m,map,map
example12_mf6_vs_nwt_different_meshes_demonstrative,nwt_demo_structured,mf6_demo_triangular,head_map_last,time_index:11,exact_time_key,time_index:11,11,11,,621,133.67315673828125,123.95020792343672,9.722948814844528,9.722948814844528,0.07844237599706436,m,map,map
example12_mf6_vs_nwt_different_meshes_demonstrative,nwt_demo_structured,mf6_demo_triangular,head_map_last,time_index:11,exact_time_key,time_index:11,11,11,,623,133.3197784423828,136.7827003035392,-3.4629218611563886,3.4629218611563886,0.025316957871658472,m,map,map
example12_mf6_vs_nwt_different_meshes_demonstrative,nwt_demo_structured,mf6_demo_triangular,head_map_last,time_index:11,exact_time_key,time_index:11,11,11,,624,133.07302856445312,131.22993554774234,1.8430930167107817,1.8430930167107817,0.01404476051152408,m,map,map
example12_mf6_vs_nwt_different_meshes_demonstrative,nwt_demo_structured,mf6_demo_triangular,head_map_last,time_index:11,exact_time_key,time_index:11,11,11,,625,132.7625732421875,153.12719867445483,-20.36462543226733,20.36462543226733,0.13299156262606288,m,map,map
example12_mf6_vs_nwt_different_meshes_demonstrative,nwt_demo_structured,mf6_demo_triangular,head_map_last,time_index:11,exact_time_key,time_index:11,11,11,,626,132.40167236328125,152.87860222317278,-20.476929859891527,20.476929859891527,0.13394241942374135,m,map,map
example12_mf6_vs_nwt_different_meshes_demonstrative,nwt_demo_structured,mf6_demo_triangular,head_map_last,time_index:11,exact_time_key,time_index:11,11,11,,628,131.5718536376953,130.43272011828407,1.1391335194112457,1.1391335194112457,0.008733495079901826,m,map,map
example12_mf6_vs_nwt_different_meshes_demonstrative,nwt_demo_structured,mf6_demo_triangular,head_map_last,time_index:11,exact_time_key,time_index:11,11,11,,630,130.72677612304688,129.04586558483638,1.6809105382104974,1.6809105382104974,0.013025683004973497,m,map,map
example12_mf6_vs_nwt_different_meshes_demonstrative,nwt_demo_structured,mf6_demo_triangular,head_map_last,time_index:11,exact_time_key,time_index:11,11,11,,632,129.82972717285156,134.98913692011445,-5.159409747262885,5.159409747262885,0.038220925512815036,m,map,map
example12_mf6_vs_nwt_different_meshes_demonstrative,nwt_demo_structured,mf6_demo_triangular,head_map_last,time_index:11,exact_time_key,time_index:11,11,11,,633,129.35304260253906,130.6583505045559,-1.3053079020168354,1.3053079020168354,0.009990237110572744,m,map,map
example12_mf6_vs_nwt_different_meshes_demonstrative,nwt_demo_structured,mf6_demo_triangular,head_map_last,time_index:11,exact_time_key,time_index:11,11,11,,635,128.30990600585938,134.95422706578253,-6.644321059923158,6.644321059923158,0.049233886217468596,m,map,map
example12_mf6_vs_nwt_different_meshes_demonstrative,nwt_demo_structured,mf6_demo_triangular,head_map_last,time_index:11,exact_time_key,time_index:11,11,11,,636,127.72699737548828,126.58731815596067,1.1396792195276078,1.1396792195276078,0.00900310738966345,m,map,map
example12_mf6_vs_nwt_different_meshes_demonstrative,nwt_demo_structured,mf6_demo_triangular,head_map_last,time_index:11,exact_time_key,time_index:11,11,11,,637,127.1013412475586,124.22415317333461,2.87718807422398,2.87718807422398,0.02316126132258138,m,map,map
example12_mf6_vs_nwt_different_meshes_demonstrative,nwt_demo_structured,mf6_demo_triangular,head_map_last,time_index:11,exact_time_key,time_index:11,11,11,,638,126.43111419677734,126.81976385711741,-0.38864966034006443,0.38864966034006443,0.0030645827473542685,m,map,map
example12_mf6_vs_nwt_different_meshes_demonstrative,nwt_demo_structured,mf6_demo_triangular,head_map_last,time_index:11,exact_time_key,time_index:11,11,11,,639,125.73695373535156,127.09288486609687,-1.3559311307453044,1.3559311307453044,0.010668820148145136,m,map,map
example12_mf6_vs_nwt_different_meshes_demonstrative,nwt_demo_structured,mf6_demo_triangular,head_map_last,time_index:11,exact_time_key,time_index:11,11,11,,640,125.04527282714844,130.91687069702942,-5.871597869880986,5.871597869880986,0.044849818351289206,m,map,map
example12_mf6_vs_nwt_different_meshes_demonstrative,nwt_demo_structured,mf6_demo_triangular,head_map_last,time_index:11,exact_time_key,time_index:11,11,11,,641,124.35990905761719,131.8352910863354,-7.475382028718201,7.475382028718201,0.056702435039361156,m,map,map
example12_mf6_vs_nwt_different_meshes_demonstrative,nwt_demo_structured,mf6_demo_triangular,head_map_last,time_index:11,exact_time_key,time_index:11,11,11,,642,123.67581939697266,131.91536877347585,-8.239549376503192,8.239549376503192,0.06246087512859922,m,map,map
example12_mf6_vs_nwt_different_meshes_demonstrative,nwt_demo_structured,mf6_demo_triangular,head_map_last,time_index:11,exact_time_key,time_index:11,11,11,,643,123.02103424072266,123.28143123745599,-0.26039699673333416,0.26039699673333416,0.0021122158797116483,m,map,map
example12_mf6_vs_nwt_different_meshes_demonstrative,nwt_demo_structured,mf6_demo_triangular,head_map_last,time_index:11,exact_time_key,time_index:11,11,11,,644,122.40377044677734,120.32175324759066,2.08201719918668,2.08201719918668,0.017303747186117158,m,map,map
example12_mf6_vs_nwt_different_meshes_demonstrative,nwt_demo_structured,mf6_demo_triangular,head_map_last,time_index:11,exact_time_key,time_index:11,11,11,,645,121.81378936767578,122.73771664254208,-0.9239272748663012,0.9239272748663012,0.007527655720996679,m,map,map
example12_mf6_vs_nwt_different_meshes_demonstrative,nwt_demo_structured,mf6_demo_triangular,head_map_last,time_index:11,exact_time_key,time_index:11,11,11,,646,121.22920989990234,121.58273737047074,-0.3535274705683946,0.3535274705683946,0.0029077110633820716,m,map,map
example12_mf6_vs_nwt_different_meshes_demonstrative,nwt_demo_structured,mf6_demo_triangular,head_map_last,time_index:11,exact_time_key,time_index:11,11,11,,647,120.64471435546875,122.95696748174872,-2.3122531262799697,2.3122531262799697,0.01880538511673356,m,map,map
example12_mf6_vs_nwt_different_meshes_demonstrative,nwt_demo_structured,mf6_demo_triangular,head_map_last,time_index:11,exact_time_key,time_index:11,11,11,,648,120.07870483398438,121.12441953367541,-1.0457146996910325,1.0457146996910325,0.008633392867573655,m,map,map
example12_mf6_vs_nwt_different_meshes_demonstrative,nwt_demo_structured,mf6_demo_triangular,head_map_last,time_index:11,exact_time_key,time_index:11,11,11,,649,119.56761169433594,121.15423372535972,-1.5866220310237793,1.5866220310237793,0.01309588598133877,m,map,map
example12_mf6_vs_nwt_different_meshes_demonstrative,nwt_demo_structured,mf6_demo_triangular,head_map_last,time_index:11,exact_time_key,time_index:11,11,11,,650,119.14645385742188,120.47776124578607,-1.3313073883641948,1.3313073883641948,0.011050233458838942,m,map,map
example12_mf6_vs_nwt_different_meshes_demonstrative,nwt_demo_structured,mf6_demo_triangular,head_map_last,time_index:11,exact_time_key,time_index:11,11,11,,651,118.8686752319336,120.52449968883826,-1.6558244569046678,1.6558244569046678,0.013738488532867257,m,map,map
example12_mf6_vs_nwt_different_meshes_demonstrative,nwt_demo_structured,mf6_demo_triangular,head_map_last,time_index:11,exact_time_key,time_index:11,11,11,,652,118.7567138671875,134.8719922762931,-16.1152784091056,16.1152784091056,0.11948572966945217,m,map,map
example12_mf6_vs_nwt_different_meshes_demonstrative,nwt_demo_structured,mf6_demo_triangular,head_map_last,time_index:11,exact_time_key,time_index:11,11,11,,653,118.76040649414062,124.28852336559036,-5.52811687144974,5.52811687144974,0.04447809597985951,m,map,map
example12_mf6_vs_nwt_different_meshes_demonstrative,nwt_demo_structured,mf6_demo_triangular,head_map_last,time_index:11,exact_time_key,time_index:11,11,11,,654,118.78136444091797,122.12618047451382,-3.3448160335958477,3.3448160335958477,0.027388198178308443,m,map,map
example12_mf6_vs_nwt_different_meshes_demonstrative,nwt_demo_structured,mf6_demo_triangular,head_map_last,time_index:11,exact_time_key,time_index:11,11,11,,655,118.85729217529297,121.46032913149278,-2.6030369561998157,2.6030369561998157,0.021431169953292088,m,map,map
example12_mf6_vs_nwt_different_meshes_demonstrative,nwt_demo_structured,mf6_demo_triangular,head_map_last,time_index:11,exact_time_key,time_index:11,11,11,,656,119.04270935058594,121.74968509518499,-2.706975744599049,2.706975744599049,0.022233944527106673,m,map,map
example12_mf6_vs_nwt_different_meshes_demonstrative,nwt_demo_structured,mf6_demo_triangular,head_map_last,time_index:11,exact_time_key,time_index:11,11,11,,657,119.28951263427734,120.88744080193673,-1.59792816765939,1.59792816765939,0.0132183141363498,m,map,map
example12_mf6_vs_nwt_different_meshes_demonstrative,nwt_demo_structured,mf6_demo_triangular,head_map_last,time_index:11,exact_time_key,time_index:11,11,11,,658,119.52233123779297,120.59638899343399,-1.0740577556410216,1.0740577556410216,0.008906218209398457,m,map,map
example12_mf6_vs_nwt_different_meshes_demonstrative,nwt_demo_structured,mf6_demo_triangular,head_map_last,time_index:11,exact_time_key,time_index:11,11,11,,659,119.66747283935547,120.17886653908914,-0.5113936997336737,0.5113936997336737,0.0042552714504703595,m,map,map
example12_mf6_vs_nwt_different_meshes_demonstrative,nwt_demo_structured,mf6_demo_triangular,head_map_last,time_index:11,exact_time_key,time_index:11,11,11,,660,134.73182678222656,120.42422886993357,14.30759791229299,14.30759791229299,0.11880996080735695,m,map,map
example12_mf6_vs_nwt_different_meshes_demonstrative,nwt_demo_structured,mf6_demo_triangular,head_map_last,time_index:11,exact_time_key,time_index:11,11,11,,661,134.6802978515625,124.24179897395474,10.438498877607756,10.438498877607756,0.08401760891916911,m,map,map
example12_mf6_vs_nwt_different_meshes_demonstrative,nwt_demo_structured,mf6_demo_triangular,head_map_last,time_index:11,exact_time_key,time_index:11,11,11,,662,134.59815979003906,129.14841026637956,5.449749523659506,5.449749523659506,0.04219757341510387,m,map,map
example12_mf6_vs_nwt_different_meshes_demonstrative,nwt_demo_structured,mf6_demo_triangular,head_map_last,time_index:11,exact_time_key,time_index:11,11,11,,663,134.48944091796875,126.17629487367866,8.313146044290093,8.313146044290093,0.06588516529679997,m,map,map
example12_mf6_vs_nwt_different_meshes_demonstrative,nwt_demo_structured,mf6_demo_triangular,head_map_last,time_index:11,exact_time_key,time_index:11,11,11,,664,134.36178588867188,133.54417141292583,0.8176144757460406,0.8176144757460406,0.006122427262047493,m,map,map
example12_mf6_vs_nwt_different_meshes_demonstrative,nwt_demo_structured,mf6_demo_triangular,head_map_last,time_index:11,exact_time_key,time_index:11,11,11,,665,134.21707153320312,122.38347176986537,11.833599763337759,11.833599763337759,0.09669279349739415,m,map,map
example12_mf6_vs_nwt_different_meshes_demonstrative,nwt_demo_structured,mf6_demo_triangular,head_map_last,time_index:11,exact_time_key,time_index:11,11,11,,666,134.06292724609375,121.39319159615879,12.669735649934964,12.669735649934964,0.10436940888813297,m,map,map
example12_mf6_vs_nwt_different_meshes_demonstrative,nwt_demo_structured,mf6_demo_triangular,head_map_last,time_index:11,exact_time_key,time_index:11,11,11,,667,133.91720581054688,121.57300409411437,12.344201716432508,12.344201716432508,0.10153735863001612,m,map,map
example12_mf6_vs_nwt_different_meshes_demonstrative,nwt_demo_structured,mf6_demo_triangular,head_map_last,time_index:11,exact_time_key,time_index:11,11,11,,668,133.7926025390625,120.87735103337317,12.915251505689326,12.915251505689326,0.1068459177445371,m,map,map
example12_mf6_vs_nwt_different_meshes_demonstrative,nwt_demo_structured,mf6_demo_triangular,depth_map_last,time_index:11,exact_time_key,time_index:11,11,11,,0,-5.325810685395595,0.0,-5.325810685395595,5.325810685395595,nan,m,map,map
example12_mf6_vs_nwt_different_meshes_demonstrative,nwt_demo_structured,mf6_demo_triangular,depth_map_last,time_index:11,exact_time_key,time_index:11,11,11,,6,-1.862270108126637,0.0,-1.862270108126637,1.862270108126637,nan,m,map,map
example12_mf6_vs_nwt_different_meshes_demonstrative,nwt_demo_structured,mf6_demo_triangular,depth_map_last,time_index:11,exact_time_key,time_index:11,11,11,,8,-1.591155003036107,0.0,-1.591155003036107,1.591155003036107,nan,m,map,map
example12_mf6_vs_nwt_different_meshes_demonstrative,nwt_demo_structured,mf6_demo_triangular,depth_map_last,time_index:11,exact_time_key,time_index:11,11,11,,11,-2.1489876027936248,0.0,-2.1489876027936248,2.1489876027936248,nan,m,map,map
example12_mf6_vs_nwt_different_meshes_demonstrative,nwt_demo_structured,mf6_demo_triangular,depth_map_last,time_index:11,exact_time_key,time_index:11,11,11,,13,-2.638698835801847,0.0,-2.638698835801847,2.638698835801847,nan,m,map,map
example12_mf6_vs_nwt_different_meshes_demonstrative,nwt_demo_structured,mf6_demo_triangular,depth_map_last,time_index:11,exact_time_key,time_index:11,11,11,,15,-3.9969965248934045,0.0,-3.9969965248934045,3.9969965248934045,nan,m,map,map
example12_mf6_vs_nwt_different_meshes_demonstrative,nwt_demo_structured,mf6_demo_triangular,depth_map_last,time_index:11,exact_time_key,time_index:11,11,11,,17,-5.118836677007465,0.0,-5.118836677007465,5.118836677007465,nan,m,map,map
example12_mf6_vs_nwt_different_meshes_demonstrative,nwt_demo_structured,mf6_demo_triangular,depth_map_last,time_index:11,exact_time_key,time_index:11,11,11,,19,-3.944479435049516,0.0,-3.944479435049516,3.944479435049516,nan,m,map,map
example12_mf6_vs_nwt_different_meshes_demonstrative,nwt_demo_structured,mf6_demo_triangular,depth_map_last,time_index:11,exact_time_key,time_index:11,11,11,,20,-3.4253672238626507,0.0,-3.4253672238626507,3.4253672238626507,nan,m,map,map
example12_mf6_vs_nwt_different_meshes_demonstrative,nwt_demo_structured,mf6_demo_triangular,depth_map_last,time_index:11,exact_time_key,time_index:11,11,11,,24,-3.0313859136071244,0.0,-3.0313859136071244,3.0313859136071244,nan,m,map,map
example12_mf6_vs_nwt_different_meshes_demonstrative,nwt_demo_structured,mf6_demo_triangular,depth_map_last,time_index:11,exact_time_key,time_index:11,11,11,,29,-1.689152143762925,0.0,-1.689152143762925,1.689152143762925,nan,m,map,map
example12_mf6_vs_nwt_different_meshes_demonstrative,nwt_demo_structured,mf6_demo_triangular,depth_map_last,time_index:11,exact_time_key,time_index:11,11,11,,31,-1.370782571707025,0.0,-1.370782571707025,1.370782571707025,nan,m,map,map
example12_mf6_vs_nwt_different_meshes_demonstrative,nwt_demo_structured,mf6_demo_triangular,depth_map_last,time_index:11,exact_time_key,time_index:11,11,11,,34,-1.1897635472076615,0.0,-1.1897635472076615,1.1897635472076615,nan,m,map,map
example12_mf6_vs_nwt_different_meshes_demonstrative,nwt_demo_structured,mf6_demo_triangular,depth_map_last,time_index:11,exact_time_key,time_index:11,11,11,,35,-0.9877383877369823,0.0,-0.9877383877369823,0.9877383877369823,nan,m,map,map
example12_mf6_vs_nwt_different_meshes_demonstrative,nwt_demo_structured,mf6_demo_triangular,depth_map_last,time_index:11,exact_time_key,time_index:11,11,11,,37,-0.6113416424574609,0.0,-0.6113416424574609,0.6113416424574609,nan,m,map,map
example12_mf6_vs_nwt_different_meshes_demonstrative,nwt_demo_structured,mf6_demo_triangular,depth_map_last,time_index:11,exact_time_key,time_index:11,11,11,,38,-0.6720780176474506,0.0,-0.6720780176474506,0.6720780176474506,nan,m,map,map
example12_mf6_vs_nwt_different_meshes_demonstrative,nwt_demo_structured,mf6_demo_triangular,depth_map_last,time_index:11,exact_time_key,time_index:11,11,11,,39,-0.8156219807082437,0.0,-0.8156219807082437,0.8156219807082437,nan,m,map,map
example12_mf6_vs_nwt_different_meshes_demonstrative,nwt_demo_structured,mf6_demo_triangular,depth_map_last,time_index:11,exact_time_key,time_index:11,11,11,,40,-1.0077104609066936,0.0,-1.0077104609066936,1.0077104609066936,nan,m,map,map
example12_mf6_vs_nwt_different_meshes_demonstrative,nwt_demo_structured,mf6_demo_triangular,depth_map_last,time_index:11,exact_time_key,time_index:11,11,11,,45,-1.1211065998476784,0.0,-1.1211065998476784,1.1211065998476784,nan,m,map,map
example12_mf6_vs_nwt_different_meshes_demonstrative,nwt_demo_structured,mf6_demo_triangular,depth_map_last,time_index:11,exact_time_key,time_index:11,11,11,,46,-1.2692064939092376,0.0,-1.2692064939092376,1.2692064939092376,nan,m,map,map
example12_mf6_vs_nwt_different_meshes_demonstrative,nwt_demo_structured,mf6_demo_triangular,depth_map_last,time_index:11,exact_time_key,time_index:11,11,11,,51,-2.8238674443356615,0.0,-2.8238674443356615,2.8238674443356615,nan,m,map,map
example12_mf6_vs_nwt_different_meshes_demonstrative,nwt_demo_structured,mf6_demo_triangular,depth_map_last,time_index:11,exact_time_key,time_index:11,11,11,,55,-3.444457676662182,0.0,-3.444457676662182,3.444457676662182,nan,m,map,map
example12_mf6_vs_nwt_different_meshes_demonstrative,nwt_demo_structured,mf6_demo_triangular,depth_map_last,time_index:11,exact_time_key,time_index:11,11,11,,60,-4.81485413896624,0.0,-4.81485413896624,4.81485413896624,nan,m,map,map
example12_mf6_vs_nwt_different_meshes_demonstrative,nwt_demo_structured,mf6_demo_triangular,depth_map_last,time_index:11,exact_time_key,time_index:11,11,11,,64,-1.7593915314375863,0.0,-1.7593915314375863,1.7593915314375863,nan,m,map,map
example12_mf6_vs_nwt_different_meshes_demonstrative,nwt_demo_structured,mf6_demo_triangular,depth_map_last,time_index:11,exact_time_key,time_index:11,11,11,,65,-1.5841780772109928,0.0,-1.5841780772109928,1.5841780772109928,nan,m,map,map
example12_mf6_vs_nwt_different_meshes_demonstrative,nwt_demo_structured,mf6_demo_triangular,depth_map_last,time_index:11,exact_time_key,time_index:11,11,11,,68,-1.5883618149630365,0.0,-1.5883618149630365,1.5883618149630365,nan,m,map,map
example12_mf6_vs_nwt_different_meshes_demonstrative,nwt_demo_structured,mf6_demo_triangular,depth_map_last,time_index:11,exact_time_key,time_index:11,11,11,,71,-1.946332010762717,0.0,-1.946332010762717,1.946332010762717,nan,m,map,map
example12_mf6_vs_nwt_different_meshes_demonstrative,nwt_demo_structured,mf6_demo_triangular,depth_map_last,time_index:11,exact_time_key,time_index:11,11,11,,72,-2.0987195367309255,0.0,-2.0987195367309255,2.0987195367309255,nan,m,map,map
example12_mf6_vs_nwt_different_meshes_demonstrative,nwt_demo_structured,mf6_demo_triangular,depth_map_last,time_index:11,exact_time_key,time_index:11,11,11,,73,-2.4588766616591045,0.0,-2.4588766616591045,2.4588766616591045,nan,m,map,map
example12_mf6_vs_nwt_different_meshes_demonstrative,nwt_demo_structured,mf6_demo_triangular,depth_map_last,time_index:11,exact_time_key,time_index:11,11,11,,74,-3.0340293851826345,0.0,-3.0340293851826345,3.0340293851826345,nan,m,map,map
example12_mf6_vs_nwt_different_meshes_demonstrative,nwt_demo_structured,mf6_demo_triangular,depth_map_last,time_index:11,exact_time_key,time_index:11,11,11,,75,-3.7566873493629487,0.0,-3.7566873493629487,3.7566873493629487,nan,m,map,map
example12_mf6_vs_nwt_different_meshes_demonstrative,nwt_demo_structured,mf6_demo_triangular,depth_map_last,time_index:11,exact_time_key,time_index:11,11,11,,77,-4.17859075609681,0.0,-4.17859075609681,4.17859075609681,nan,m,map,map
example12_mf6_vs_nwt_different_meshes_demonstrative,nwt_demo_structured,mf6_demo_triangular,depth_map_last,time_index:11,exact_time_key,time_index:11,11,11,,80,-2.827300259208755,0.0,-2.827300259208755,2.827300259208755,nan,m,map,map
example12_mf6_vs_nwt_different_meshes_demonstrative,nwt_demo_structured,mf6_demo_triangular,depth_map_last,time_index:11,exact_time_key,time_index:11,11,11,,81,-2.693518484853911,0.0,-2.693518484853911,2.693518484853911,nan,m,map,map
example12_mf6_vs_nwt_different_meshes_demonstrative,nwt_demo_structured,mf6_demo_triangular,depth_map_last,time_index:11,exact_time_key,time_index:11,11,11,,82,-2.65079659733442,0.0,-2.65079659733442,2.65079659733442,nan,m,map,map
example12_mf6_vs_nwt_different_meshes_demonstrative,nwt_demo_structured,mf6_demo_triangular,depth_map_last,time_index:11,exact_time_key,time_index:11,11,11,,84,-2.4207989501988436,0.0,-2.4207989501988436,2.4207989501988436,nan,m,map,map
example12_mf6_vs_nwt_different_meshes_demonstrative,nwt_demo_structured,mf6_demo_triangular,depth_map_last,time_index:11,exact_time_key,time_index:11,11,11,,85,-2.3708856201206743,0.0,-2.3708856201206743,2.3708856201206743,nan,m,map,map
example12_mf6_vs_nwt_different_meshes_demonstrative,nwt_demo_structured,mf6_demo_triangular,depth_map_last,time_index:11,exact_time_key,time_index:11,11,11,,87,-1.845353099595883,0.0,-1.845353099595883,1.845353099595883,nan,m,map,map
example12_mf6_vs_nwt_different_meshes_demonstrative,nwt_demo_structured,mf6_demo_triangular,depth_map_last,time_index:11,exact_time_key,time_index:11,11,11,,89,-1.531454714512165,0.0,-1.531454714512165,1.531454714512165,nan,m,map,map
example12_mf6_vs_nwt_different_meshes_demonstrative,nwt_demo_structured,mf6_demo_triangular,depth_map_last,time_index:11,exact_time_key,time_index:11,11,11,,94,-1.2102518414434087,0.0,-1.2102518414434087,1.2102518414434087,nan,m,map,map
example12_mf6_vs_nwt_different_meshes_demonstrative,nwt_demo_structured,mf6_demo_triangular,depth_map_last,time_index:11,exact_time_key,time_index:11,11,11,,97,-0.7508969098486205,0.0,-0.7508969098486205,0.7508969098486205,nan,m,map,map
example12_mf6_vs_nwt_different_meshes_demonstrative,nwt_demo_structured,mf6_demo_triangular,depth_map_last,time_index:11,exact_time_key,time_index:11,11,11,,100,-1.2851586914035806,0.0,-1.2851586914035806,1.2851586914035806,nan,m,map,map
example12_mf6_vs_nwt_different_meshes_demonstrative,nwt_demo_structured,mf6_demo_triangular,depth_map_last,time_index:11,exact_time_key,time_index:11,11,11,,101,-1.4363123539754241,0.0,-1.4363123539754241,1.4363123539754241,nan,m,map,map
example12_mf6_vs_nwt_different_meshes_demonstrative,nwt_demo_structured,mf6_demo_triangular,depth_map_last,time_index:11,exact_time_key,time_index:11,11,11,,102,-1.5807311126271202,0.0,-1.5807311126271202,1.5807311126271202,nan,m,map,map
example12_mf6_vs_nwt_different_meshes_demonstrative,nwt_demo_structured,mf6_demo_triangular,depth_map_last,time_index:11,exact_time_key,time_index:11,11,11,,103,-1.6311842645557988,0.0,-1.6311842645557988,1.6311842645557988,nan,m,map,map
example12_mf6_vs_nwt_different_meshes_demonstrative,nwt_demo_structured,mf6_demo_triangular,depth_map_last,time_index:11,exact_time_key,time_index:11,11,11,,104,-1.5699753262097715,0.0,-1.5699753262097715,1.5699753262097715,nan,m,map,map
example12_mf6_vs_nwt_different_meshes_demonstrative,nwt_demo_structured,mf6_demo_triangular,depth_map_last,time_index:11,exact_time_key,time_index:11,11,11,,105,-1.724137300528156,0.0,-1.724137300528156,1.724137300528156,nan,m,map,map
example12_mf6_vs_nwt_different_meshes_demonstrative,nwt_demo_structured,mf6_demo_triangular,depth_map_last,time_index:11,exact_time_key,time_index:11,11,11,,107,-2.39638174266922,0.0,-2.39638174266922,2.39638174266922,nan,m,map,map
example12_mf6_vs_nwt_different_meshes_demonstrative,nwt_demo_structured,mf6_demo_triangular,depth_map_last,time_index:11,exact_time_key,time_index:11,11,11,,108,-2.5241143950245686,0.0,-2.5241143950245686,2.5241143950245686,nan,m,map,map
example12_mf6_vs_nwt_different_meshes_demonstrative,nwt_demo_structured,mf6_demo_triangular,depth_map_last,time_index:11,exact_time_key,time_index:11,11,11,,109,-2.9284376882922203,0.0,-2.9284376882922203,2.9284376882922203,nan,m,map,map
example12_mf6_vs_nwt_different_meshes_demonstrative,nwt_demo_structured,mf6_demo_triangular,depth_map_last,time_index:11,exact_time_key,time_index:11,11,11,,110,-3.5683531351262445,0.0,-3.5683531351262445,3.5683531351262445,nan,m,map,map
example12_mf6_vs_nwt_different_meshes_demonstrative,nwt_demo_structured,mf6_demo_triangular,depth_map_last,time_index:11,exact_time_key,time_index:11,11,11,,112,-3.9083773909867148,0.0,-3.9083773909867148,3.9083773909867148,nan,m,map,map
example12_mf6_vs_nwt_different_meshes_demonstrative,nwt_demo_structured,mf6_demo_triangular,depth_map_last,time_index:11,exact_time_key,time_index:11,11,11,,113,-3.5678358758720634,0.0,-3.5678358758720634,3.5678358758720634,nan,m,map,map
